clave_municipio,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
18018,1.7388,4.906711,6.414106,0.332457,3.266031,1.495709,3.407971,1.994276,3.491385,0.581746,3.15763,1.412769,23.095816,11.883215,0.332429,1.039059,4.238646,10.796603,6.949622,8.393723,19.193961,24.989843,73.665335,24.895216
18019,14.746082,29.819153,63.493687,36.244162,83.539507,16.163739,60.087879,38.419702,34.859192,35.716073,15.317394,150.930732,99.877526,63.541478,8.257497,15.097612,5.169317,22.674943,15.588124,22.273901,14.592315,26.805942,123.696383,198.654568
19001,0.241701,0.32236,2.417592,0.0,0.0,0.0,2.820546,0.241775,1.934122,2.621432,0.0,0.24173,0.0,0.080593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402912,0.805982
19002,114.786503,88.487519,40.821813,175.544232,194.205688,315.117026,489.1827,99.94913,371.376824,200.120791,421.236384,128.972698,147.710205,187.888912,115.624303,59.46512,366.79813,165.809893,59.59463,63.075878,51.97451,19.043702,60.879205,56.035153
19003,60.356913,110.715667,63.361823,49.888941,155.211397,167.620769,70.175665,94.647557,83.021498,48.376218,8.933473,13.791115,13.124761,1.374619,7.402351,2.91176,6.273114,6.279224,5.473665,8.933274,7.487003,10.627514,38.897147,82.759047
19004,206.623981,272.684076,124.475451,312.139747,147.836602,173.551924,197.499481,216.74978,225.057749,178.709629,63.850575,58.357354,17.14446,50.747708,39.042969,37.834489,79.240096,158.65196,121.170679,123.712309,307.643339,296.138414,83.847542,78.878918
19005,341.5613,266.838472,459.492984,152.716832,328.586149,73.429264,203.254592,201.133417,64.449391,479.444525,134.543728,52.568626,30.846091,73.762705,91.292171,74.12477,27.353466,8.279426,8.054373,4.297689,17.677695,27.47747,229.402135,54.982913
19006,62.614828,97.730777,52.115909,124.564528,76.302363,85.99909,111.359282,174.809897,122.898255,99.246672,136.286971,50.164538,57.816935,70.419022,41.768238,119.43073,35.976213,42.348265,31.859705,28.067429,65.164341,65.286634,188.079928,282.257192
19007,60.772117,57.259608,61.000747,625.210229,114.820364,113.076119,100.705662,90.732209,220.08188,140.717558,159.1157,32.922082,46.032527,44.296949,41.295085,53.292503,5.148158,28.199423,34.447135,20.290107,12.462855,7.686224,9.232411,36.671512
19008,2.164816,9.461742,8.00867,4.168752,5.051957,0.641458,4.729906,0.746912,1.843966,6.654672,0.240464,5.398086,1.282798,5.049699,7.537562,8.178477,6.895895,1.202738,0.0,13.072252,0.0,4.009235,10.502689,4.06269
19009,212.734691,324.619952,307.389707,381.425392,269.183623,312.366848,283.611027,892.135275,435.035334,714.585687,415.544932,211.825857,92.6991,166.106978,135.859309,126.925732,162.872206,521.731973,83.064044,243.242827,217.068827,245.055955,275.963512,316.802482
19010,2.014966,11.455131,15.398529,10.152471,5.074527,7.509548,4.448311,7.746765,8.625787,15.970406,4.030836,3.061602,0.241867,2.015792,1.111756,3.804002,5.182038,1.531835,3.546871,10.803262,8.475867,4.111627,42.303009,62.604294
19011,47.425728,28.660214,51.549573,50.714009,82.277634,106.155176,37.262361,87.31247,178.868076,129.841479,72.115985,113.060565,61.524366,84.888705,157.149392,156.348117,266.561848,237.387499,105.660108,46.630174,64.115101,48.879241,83.833477,141.761231
19012,0.322156,0.0,0.982669,1.208127,3.061632,2.738323,9.58583,0.644483,5.71915,0.644586,13.103022,1.611335,7.654428,0.966601,1.7722,1.369936,5.9614,4.914549,0.960567,0.0,0.0,0.0,23.444818,7.170482
19013,379.93609,484.059525,659.397278,932.27435,680.948055,1004.16549,1085.145505,1257.350725,773.366066,807.513983,311.940819,404.731754,178.398721,107.701986,131.412189,562.332863,358.361911,285.030719,41.666318,58.418427,372.363274,144.441746,584.322029,765.722741
19014,11.149076,9.435322,6.474645,22.398774,8.446958,11.09814,7.870507,4.591887,4.432153,19.365709,1076.216019,7.548893,0.082007,0.082089,0.0,0.410659,0.489427,0.65725,0.0,0.0,45.732542,1.478543,5.167885,1009.034264
19015,18.747025,24.388893,45.129688,49.915608,35.047727,27.125826,57.321963,42.143983,21.061723,22.08228,11.203484,11.296932,7.166638,12.394954,2.605738,12.804989,7.811229,0.563514,6.040493,1.692026,4.35003,17.315632,50.163329,260.21957
19016,30.983517,14.824067,23.269515,54.290417,72.840758,68.39264,127.92628,98.851075,49.544249,71.470664,78.167607,85.917352,35.411497,23.159366,11.788393,97.366701,72.54381,23.735244,15.168053,34.848004,42.438279,45.25259,311.246635,58.38006
19017,92.528364,142.235153,42.34731,42.273394,30.278919,81.266615,938.486078,70.049473,12.035297,127.125907,695.672711,45.944,42.278557,17.519955,5.189177,39.441586,5.12225,3.813925,0.0,15.094001,1230.327143,76.97503,10.080028,5.692591
19018,0.725814,4.033528,8.310342,6.13002,1.129293,3.468537,2.177495,6.132658,0.64546,4.35539,6.37474,3.468825,1.612919,1.209712,0.0,0.968262,0.080639,0.0,0.483958,1.290416,0.0,1.291774,15.652563,22.275833
19019,1.050223,5.820687,4.848659,2.635063,5.089373,14.702019,15.94252,21.077517,3.715977,9.85616,2.504605,4.68505,3.231418,1.696344,4.766461,4.847308,3.393058,3.473993,0.403956,0.565308,0.080792,0.888661,0.0,0.161605
19020,91.421281,175.570126,100.225065,176.326834,484.918891,204.022072,276.549458,282.029485,164.539978,104.010423,100.894122,100.242557,87.005874,119.329472,39.050221,68.325588,98.805492,34.118851,97.9925,64.734111,76.456089,131.869166,354.30523,175.320832
19021,0.806673,17.732749,31.377321,2.42029,13.665348,13.098161,38.62797,36.705341,13.551925,16.868009,38.169185,13.954862,39.372454,50.097875,9.334066,86.326803,22.400009,49.352057,27.430112,6.494922,28.078061,22.665495,93.663803,95.911671
19022,220.942102,830.107672,478.214067,1092.586285,512.020804,934.653696,1164.936153,1279.434849,1034.245416,931.389348,539.109662,562.707342,368.230814,537.419959,434.220865,733.948892,854.515387,824.556753,529.39013,743.061263,844.218439,702.060051,437.706196,350.216594
19023,53.920775,19.069398,7.879288,47.828491,28.761665,63.912792,43.245342,7.002722,18.085774,7.958398,9.888678,5.978905,6.430342,3.055428,31.034682,39.317573,6.750787,11.895396,4.341503,17.125071,1.366919,0.723405,19.026427,35.492635
19024,35.122623,9.257223,8.398209,20.919856,33.827692,13.423864,4.343166,17.31133,31.86704,16.500159,75.466961,2.886243,74.643461,16.303989,0.0,0.245727,3.767917,13.351081,1.80256,1.392274,978.20256,46.135382,76.394388,421.40411
19025,14.51459,6.206981,10.724497,44.433529,52.812346,63.260431,13.090254,31.76185,19.509557,20.213653,16.61161,29.662138,9.593097,8.140807,10.479504,20.836722,11.04318,19.886127,18.477625,7.022873,29.636066,28.669394,75.882105,79.430442
19026,13.956646,35.561135,32.500531,28.241203,48.775251,70.013201,43.765288,50.004475,20.359713,47.807071,25.433957,19.241804,20.760699,14.860522,31.802847,58.839967,4.244908,22.479266,13.769757,1.049689,7.994862,15.5901,11.719028,29.959722
19027,16.201098,79.772114,31.682849,21.004298,50.030487,61.308891,26.035829,128.854299,49.545189,29.404602,42.476254,46.841097,47.557155,18.620219,64.533457,10.318709,108.871124,43.873769,30.549151,21.679359,28.390233,40.796539,62.393551,30.147653
19028,5.150574,21.421642,5.393408,13.523186,33.670698,8.452152,12.478626,21.376044,32.964581,9.336978,22.384676,4.989202,4.915552,2.01359,0.714822,0.966485,1.609881,0.0,2.655448,1.610397,0.0,0.483129,7.086443,29.961435
19029,24.52719,11.114361,8.699188,49.333314,18.69488,28.201118,63.665693,34.732565,62.301507,16.334441,29.428396,6.944375,8.420436,15.073861,14.386847,34.454623,12.350844,58.994162,78.748453,5.932476,27.466412,19.92535,36.566565,51.978026
19030,3.452764,14.505813,5.297315,71.076824,21.430455,22.827,9.046186,13.035519,11.240012,32.263798,10.743496,17.017869,47.117914,7.143042,1.383235,0.325617,0.0,1.301365,1.057794,0.0,214.096937,1.627964,0.326294,8.309213
19031,58.34264,98.393079,134.181932,129.355955,104.552051,245.486595,226.101514,187.34761,146.181069,198.186035,142.426848,47.938407,31.960343,79.504073,70.055291,125.066584,95.782975,175.588311,81.19286,65.978578,127.080628,99.307831,120.138901,157.073118
19032,53.955956,73.076123,253.368949,79.830368,51.179022,95.381577,175.455738,125.246239,36.976355,138.479283,143.070936,14.052385,13.575589,10.389217,18.213453,27.065528,16.048695,36.620597,9.662259,7.191191,10.476713,9.666255,84.682777,15.176537
19033,288.924869,223.637328,103.490922,335.30545,366.803411,570.299864,286.657324,500.177848,995.344938,593.681998,490.084858,579.972703,403.268523,175.784794,303.612399,1002.633469,553.263833,709.117559,445.609236,419.82663,883.929666,602.435194,363.938565,355.560105
19034,3.306439,4.839003,4.436976,3.387894,3.548567,1.936066,1.67673,2.178086,6.209385,6.69477,2.500358,7.177578,1.693407,2.902891,4.920213,9.437577,0.887144,7.441897,1.371154,0.0,7.770584,2.257156,12.01725,21.746343
19035,10.625422,7.808236,6.278648,44.757386,62.936288,138.096676,30.198012,19.080368,30.264419,27.857373,48.139575,5.716071,19.486158,21.89701,7.261828,10.71841,20.609238,0.563405,23.98644,11.110123,6.230374,0.563478,136.240796,10.709754
19036,3.288446,4.604093,0.493247,8.714784,5.633634,0.329011,0.493423,2.714279,2.960316,0.904717,3.782667,0.822273,0.0,0.082234,0.0,0.082202,0.082221,2.30195,0.0,0.0,8.165715,0.657819,6.661601,1.315386
19037,14.935518,14.068065,21.371357,8.673235,7.222343,1.98249,9.3959,14.287529,10.193937,7.959034,45.693402,1.603931,3.778471,7.379671,0.401894,0.160506,0.0,7.466275,0.0,1.124214,0.080349,44.222834,4.335027,3.77702
19038,223.560088,398.386101,187.555225,513.201684,401.145211,856.785778,485.243675,701.583595,681.212885,581.100075,541.820065,381.624006,284.632291,351.937517,220.638684,394.139177,707.989063,446.106776,413.215809,495.722887,732.748044,766.564981,726.649637,562.45507
19039,61.665041,208.62008,63.795891,99.071027,137.282609,90.749539,102.67436,94.903077,104.024765,100.953838,79.603978,71.142003,54.374874,40.096749,50.201263,73.686183,20.267591,10.822238,8.398426,17.094777,15.367127,11.711233,33.83856,63.720392
19040,256.269783,147.596318,190.489492,147.515715,197.44779,261.685336,156.352196,76.735713,335.325397,91.846726,167.354342,125.762937,15.408816,24.956534,8.265573,7.462019,10.153214,40.075594,7.601485,0.0,3.77039,0.0,34.667342,3.286772
19041,116.143439,102.386639,52.347904,114.419358,122.821159,54.265077,89.893846,143.035531,84.566507,194.636279,84.833722,176.234562,25.210438,39.150364,69.918948,83.195678,49.082901,74.759728,22.182158,18.231533,69.632028,61.763681,322.133335,252.684786
19042,29.515093,159.363362,125.964679,167.834802,344.605486,194.320667,196.934934,423.916598,503.36771,465.976195,152.627032,249.327121,104.801235,77.856,150.286895,277.416322,138.456655,178.3387,57.448388,33.087503,121.02539,131.334924,199.065856,124.736104
19043,23.619893,27.571907,2.272596,4.223212,6.081043,8.354747,8.364129,24.842676,5.601976,69.543135,15.006799,18.572041,27.790903,65.209682,3.489348,10.950923,6.981596,10.95994,1.054839,3.974645,634.251927,89.85804,8.208606,19.641976
19044,59.818509,77.267349,122.249598,126.786324,16.318469,141.622167,120.264031,59.070498,245.121194,100.08495,260.468631,99.542221,91.991565,15.488788,33.917063,26.953047,16.992754,28.072034,77.33735,52.116512,32.76079,26.55936,270.260796,62.469001
19045,40.794504,31.151774,67.575853,43.750799,148.332915,40.083311,72.915886,51.617709,74.486107,39.32485,169.130474,12.715547,15.92271,10.385756,9.173893,20.127324,35.95595,8.53519,36.513127,49.150389,110.219356,15.85496,72.708368,69.084778
19046,34.298999,39.393839,36.073167,40.482472,40.992764,39.913594,62.453766,68.40554,46.917658,10.219118,22.860953,24.319272,25.903965,37.463652,33.252313,47.539566,34.288566,5.992151,10.085764,4.519563,13.006576,17.18699,91.113609,60.857207
19047,41.806466,24.932186,22.341879,0.563898,10.715684,0.966653,0.483285,0.161105,2.094418,0.322272,0.161088,0.402798,0.080588,0.080591,0.0,0.080559,0.0,0.0,1.047686,0.0,0.144688,0.0,0.0,0.0
19048,5.418228,55.146591,31.662619,10.923638,10.753144,11.242398,20.87781,95.636958,5.889004,75.660923,9.213473,14.551528,27.71169,39.035445,11.542857,84.115591,58.771007,75.890694,104.506804,12.513599,13.945563,17.27687,1258.089177,235.28048
19049,86.143136,459.877317,84.934993,86.577969,97.297293,109.958922,116.683858,874.030003,69.82644,171.406195,48.019208,33.9112,114.404954,83.668378,23.705996,42.013507,88.140158,63.880473,37.85943,62.241218,2434.061719,1233.527369,389.919024,1001.229551
19050,329.427291,237.079407,119.816969,205.691313,114.439445,224.680581,377.6274,178.560387,476.767715,57.106667,317.378749,148.670207,112.331505,30.397711,9.312275,41.593298,21.492764,81.544267,55.119176,62.746966,20.204159,21.900157,89.613973,72.650875
19051,34.112539,11.953283,72.177742,23.930825,55.926873,4.375781,33.113708,29.666209,132.186927,9.302549,49.921579,15.940957,7.78574,9.067831,2.887508,19.343768,14.841987,35.003874,11.471826,35.303148,14.364964,24.801534,20.775984,42.128187
20006,53.543994,9.648046,41.313652,13.189851,58.867361,36.85143,17.165546,11.340486,15.722008,18.388863,14.704392,50.711658,52.988533,15.060078,2.222584,1.623784,48.506763,24.529505,61.265352,38.413357,6.071798,9.881953,98.834867,247.314089
20013,71.776879,30.570979,88.440816,56.975252,88.712076,49.15805,43.945463,36.141613,43.677616,32.62976,53.659487,51.491808,13.787922,14.900856,8.734589,15.328757,37.93677,126.922128,115.808368,49.426115,126.557762,97.13308,53.279017,329.637325
20040,235.156895,184.551131,395.156141,207.2274,492.478236,139.715848,338.01934,226.420195,276.383325,295.145836,172.515721,268.534102,207.107991,363.831633,273.012658,411.730573,1882.910464,1620.392104,739.788297,385.807227,435.252719,796.241177,486.331885,2286.243981
20042,255.572394,194.093451,106.652754,198.534814,292.273512,131.395373,249.406084,222.001717,371.919313,400.642329,267.769063,418.735636,444.75906,444.029078,474.112573,874.781004,1242.14166,1214.995287,1200.411467,1127.782083,852.788762,1197.137811,714.158515,1321.850486
20043,5061.367051,3633.143563,3499.977952,5024.089117,8289.972887,4343.866201,8188.493357,5706.855441,4677.336242,3480.307091,4837.13088,3459.24658,4524.082606,4467.060192,3037.277733,6451.648812,5591.726325,5193.007888,7489.366842,2922.293731,4339.64087,3712.935655,4025.978911,7716.560195
20084,105.626251,97.462822,96.549102,163.689687,481.604357,175.023814,212.516553,104.438298,74.795881,118.759982,41.657986,186.713381,80.945167,66.113767,43.597876,145.909433,50.132694,218.972521,55.850145,184.760113,130.203133,122.107402,375.868249,934.598661
20091,1.87497,1.192572,0.085153,2.55474,3.066713,4.173167,0.852681,2.642007,1.192263,4.599952,1.107024,1.95131,23.786723,2.385747,0.255705,0.766492,0.511124,6.473961,0.25561,5.360761,3.872541,1.27832,4.344557,20.447532
20129,17.094139,5.983432,13.852183,11.111558,11.797764,35.952247,28.213432,59.019418,34.286111,50.86916,23.173795,45.853879,78.317826,73.130893,52.649589,105.368379,80.01525,144.851626,120.44337,138.677422,222.99503,187.17868,399.945567,293.874648
20132,74.528843,20.645219,5.481093,14.478144,26.555711,23.453498,3.597588,13.361329,6.081398,17.818179,13.667843,11.735847,4.093195,1.713269,0.599793,1.113446,2.913364,4.705526,1.37082,11.651942,3.083823,0.256969,6.683107,8.65212
20156,200.941555,138.272028,130.550013,217.087901,318.203517,221.700357,358.339191,227.550148,470.71791,446.928552,262.374613,360.854964,243.792393,307.813408,262.557133,877.348421,866.272316,817.750733,774.978987,636.831521,549.583697,587.967936,408.222507,558.681138
20164,905.899797,529.59623,638.319691,743.587027,1189.717726,721.972987,1280.642189,848.113511,1056.328202,1281.002791,528.028929,1150.594993,639.555664,1025.036135,976.17505,1562.5136,3060.212839,1847.756516,2476.791022,1036.251829,1151.606403,1313.911358,1019.068632,3000.98741
20221,0.426665,0.17069,0.341161,0.255997,0.256046,0.597282,0.426794,0.512138,3.839806,1.365422,0.255741,2.729812,12.064185,4.522158,0.0,0.0,0.0,0.0,0.0,0.0,2.475128,0.853398,6.231263,77.149115
20277,471.071421,179.514853,157.947137,246.844446,219.746816,215.681435,279.019345,322.787178,319.91768,591.877277,362.223537,370.249897,260.832306,228.764053,174.486241,295.889199,282.81097,513.894708,287.024338,300.856392,576.509662,269.449847,288.623289,323.758049
20310,29.53721,6.12092,0.596122,19.06754,5.621341,6.213978,1.277808,1.277505,1.78819,2.154335,2.298195,4.467702,96.189356,0.851519,0.0,0.255326,0.255436,0.0,3.916796,0.340694,0.937042,0.0,0.510461,618.884977
20324,543.118658,4055.858483,685.852377,517.87434,771.677688,601.476334,1444.079151,699.858851,892.392811,2206.667154,465.138386,710.417662,726.379017,1256.224642,1023.59178,1954.281756,2162.133734,1627.336591,1618.382577,1386.813782,932.259071,1251.860831,1223.079068,1135.272723
20330,14.012199,15.804513,10.770091,17.678302,42.174685,9.692775,16.052057,18.181754,14.366748,11.491303,10.464012,15.084942,14.237698,6.185013,3.003413,45.574258,4.892016,13.301965,125.06348,31.124637,6.923017,14.914545,18.099705,18.424037
20390,6.586373,3.507439,2.354592,1.282763,4.165261,3.165457,2.790839,4.981929,4.704908,2.822635,2.052739,2.565879,1.96742,9.751844,1.967273,3.472139,0.855276,1.915748,3.848249,4.258426,3.386583,3.591571,6.270246,7.184423
20391,114.748404,168.737416,161.840067,116.348466,238.840075,149.433616,225.694083,217.089358,258.011814,203.034118,135.498339,158.46232,187.353889,171.176746,93.563257,428.529304,1082.938804,1760.679533,1146.365809,354.914695,268.59615,403.982951,358.701768,960.227432
20404,1000.169018,1318.00391,707.709099,476.567398,1554.791672,846.45179,1295.275405,1128.817172,1831.989146,1254.629326,3041.557457,762.712663,1789.978574,1460.143706,1893.612768,2946.14323,3464.645871,3732.324514,4472.646636,2663.223175,2355.990941,2814.054108,1635.975892,1998.832961
20416,178.219262,132.240998,102.714402,95.246197,410.628915,119.366614,284.707752,136.105636,229.4483,358.57744,273.18526,294.482516,418.762115,352.959513,475.185918,1380.800995,1142.778359,877.171999,1095.694834,963.041835,790.864728,806.930446,723.876067,819.745323
20430,889.086486,704.787551,312.549246,641.822146,606.317356,826.708201,1929.087433,1583.137587,1463.904487,993.281973,465.872662,1551.294274,1316.414161,2198.798668,2197.777629,2991.87114,1509.090399,3454.905667,1598.973867,2051.332947,1527.470123,1420.885115,1969.245025,1220.994626
20438,83.108829,1.795529,2.650869,6.672669,4.961126,10.177553,3.507167,36.496493,15.540246,12.577207,5.989622,15.108119,22.18686,19.31563,4.619474,22.915736,8.051456,15.996402,37.974631,25.150894,79.729609,44.307657,3.678518,38.001119
20449,972.746639,1307.077741,364.294046,710.391371,639.105708,939.278869,1874.625219,1365.830699,1308.687388,2008.79169,884.435055,1204.932365,1155.79438,1818.268465,1626.201619,2436.892316,2030.920823,2514.423524,1486.348583,1739.692397,1251.24854,992.165884,1347.700782,904.77911
20520,42.389776,27.153987,26.549772,45.257037,30.417943,83.34186,88.142091,127.518703,103.993586,136.274672,85.283301,154.576165,222.904806,459.840664,317.420444,646.764036,405.1089,861.381843,397.351645,409.228345,371.218133,430.793232,346.998433,291.691584
20537,29.624233,10.734794,0.170663,7.400555,5.369076,2.044905,0.937609,5.11322,2.387529,5.512058,1.194438,11.431166,12.971484,3.554668,0.085302,1.96207,1.791883,13.537217,0.0,1.045669,18.745565,16.015008,33.507809,60.533302
20546,110.083889,100.452124,109.453677,96.075334,157.9157,164.103775,106.821259,123.229606,173.567914,142.905797,152.867586,158.983284,216.190058,104.230937,112.874397,170.388082,575.780382,277.24878,378.7109,282.747833,343.219292,357.10617,225.023669,2385.45106
20551,232.278789,100.994152,99.953356,145.262399,230.633374,184.62305,275.645878,209.607681,158.09212,112.033393,93.898195,195.12128,82.568554,85.073481,33.703158,57.448189,108.142836,117.21662,63.084101,67.487364,40.270701,243.9033,111.952927,2451.811709
20565,38.861764,21.655464,14.332747,19.832469,48.230019,37.142541,19.329844,4.015854,18.912057,18.655584,2.99521,15.232629,1.283585,3.423379,0.770301,2.995505,2.396404,1.882981,9.15682,3.080515,26.018402,12.323494,10.575002,72.372756
21001,2.959483,2.406649,0.0,0.169156,0.338423,0.764258,0.084551,0.422876,0.422986,2.169844,0.169196,0.423016,0.338389,1.01524,0.0,0.0,0.0,0.0,1.023189,1.014743,15.609911,17.763336,3.349701,0.0
21002,19.235126,33.707017,24.359016,43.295775,18.658739,54.760646,60.057352,30.137539,61.612656,88.067415,68.47928,24.171687,31.293518,22.359413,29.879006,13.532308,51.079462,43.970532,58.001203,101.664839,115.532616,30.29503,75.296741,42.631349
21003,0.0,0.169982,0.594945,0.680433,0.34019,0.0,0.085075,0.170139,0.169938,0.0,0.0,0.0,0.085006,0.084942,0.0,0.34002,0.0,0.0,0.0,8.664187,1.444761,1.274405,3.654252,0.0
21004,0.676784,0.169188,0.0,0.0,0.0,10.829774,0.147644,0.084597,0.50764,0.507567,0.16921,0.50764,0.0,28.599505,0.0,0.253777,0.169234,1.776669,2.030735,0.0,0.507596,0.676799,2.707236,2.707328
21005,0.932919,0.084815,0.0,0.084757,0.508835,0.254428,0.169567,0.508681,1.102498,0.169601,0.59354,0.932836,0.169623,0.50882,0.0,0.254434,0.0,0.254406,0.0,0.0,0.423844,0.0,0.848034,0.0
21006,4.625402,6.134626,5.736152,20.856451,6.725414,17.811606,10.933076,11.016503,17.281693,40.033449,8.077758,18.584486,11.269485,17.217415,9.879889,17.343963,13.793121,18.671363,35.406944,72.404964,34.466316,41.437856,20.837144,34.996016
21007,0.0,0.254423,0.084833,0.2545,0.593582,0.0,0.848002,0.508834,0.593516,1.950439,0.084834,0.932752,0.848087,0.508809,0.0,0.169701,0.0,0.169609,0.0,0.169635,0.0,0.0,1.865727,1.442127
21008,11.733362,5.802354,13.875293,35.064314,50.534109,9.670399,21.92543,19.677925,20.854684,23.430073,13.539522,6.888889,7.149082,8.328146,8.976412,8.410696,12.688497,27.564831,22.873823,11.852237,13.012506,8.997901,10.193087,20.684249
21009,0.0,0.0,0.085051,0.0,0.0,0.255128,0.0,0.0,0.0,0.425125,0.0,0.0,1.116249,0.170006,0.0,0.170026,0.0,0.0,0.0,0.0,0.0,0.255077,0.0,0.0
21010,8.886456,9.050093,5.583631,11.138981,6.540197,6.85136,5.860753,5.520354,13.235342,13.204319,3.625486,20.39971,21.921183,13.74795,32.712408,63.518264,41.168635,57.515846,54.808583,78.875669,87.132093,77.692605,77.172624,427.924987
21011,0.0,0.340448,0.680917,0.170217,0.34043,0.340426,0.0,1.172387,0.170271,0.0,0.510672,0.255328,1.106552,2.127882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21012,3.757682,0.0,0.0,0.084605,0.084598,0.010284,0.0,0.0,0.0,0.169202,0.0,0.0,0.0,0.0,0.0,0.0,0.253735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21013,0.509084,1.826841,0.509708,2.211355,0.0,0.764606,0.691648,0.0,0.743631,0.0,0.169939,1.019438,0.849528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679696
21014,5.970531,2.038006,3.163532,3.868409,5.699534,5.718547,5.80267,2.270534,2.2917,18.753888,5.630407,1.429736,5.970679,6.487222,3.111544,6.635392,7.49074,8.838288,11.688728,35.360383,11.20914,10.680518,8.94079,11.424649
21015,0.25385,0.169238,0.0,0.0,0.0,0.423715,0.253866,0.123116,0.084625,0.0,0.0,0.010288,0.0,0.0,0.0,0.0,0.0,0.423005,0.0,0.0,0.0,0.592057,0.08458,1.776167
21016,3.606273,0.505646,2.359239,3.143297,41.223994,15.555874,4.29748,6.655499,3.229907,5.797331,1.93412,6.673599,6.082917,3.286467,3.303469,2.10621,8.67988,38.78966,17.95051,12.557135,88.366315,20.898061,98.260906,681.314157
21017,1.210462,7.69013,1.759973,1.326336,0.589518,1.852567,3.200735,0.336829,2.021117,5.13728,0.842129,3.717688,0.9264,0.673761,0.421106,0.845541,7.615443,2.912885,2.778786,0.084214,4.508921,1.431679,2.442301,12.033139
21018,4.69802,2.716773,0.0,8.91553,0.169779,1.018746,1.528237,0.0,1.273318,0.159137,0.679148,0.679132,3.057476,0.93391,0.169777,0.0,0.0,0.509412,2.887133,0.0,0.0,0.0,0.0,2.801739
21019,0.084705,0.0,0.338714,0.0,0.0,0.59275,1.524916,0.0,1.524936,1.863661,0.423415,0.512167,12.366313,6.691553,0.169326,5.166998,4.150549,6.168025,9.759066,0.592998,1.185797,0.0,0.0,1.18582
21020,0.338839,0.169426,0.0,0.169403,0.508262,0.084718,0.0,0.169421,0.0,0.508295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593024,0.0,0.084718,0.677713
21021,0.0,0.084848,0.0,0.0,0.0,0.08484,0.08485,0.0,0.0,0.0,0.0,0.593991,6.618695,0.509117,0.0,0.084848,0.0,0.0,0.0,0.0,0.0,0.254591,0.0,0.0
21023,26.327773,2.285564,6.57326,3.555816,5.67101,22.347706,2.963226,8.043835,7.239898,28.258874,4.825924,7.704575,2.201362,8.87405,6.942717,10.24777,4.211254,19.390732,6.032377,4.761468,7.364723,6.942739,8.636841,26.69066
21024,0.0,0.255189,0.0,0.0,0.0,0.76554,0.255196,0.170151,0.0,0.085051,0.0,0.170143,0.255089,0.0,0.0,0.255101,0.0,0.0,0.0,0.0,0.0,0.0,0.595208,0.0
21025,33.087579,39.441255,17.390055,63.801611,39.033616,71.750953,79.008278,27.723859,60.170268,82.50799,52.804876,53.243953,92.009493,46.251841,104.094265,171.961046,110.589252,198.696517,63.002071,107.569371,119.76167,49.414836,61.51048,53.150066
21026,96.11399300000001,113.568372,40.755686,136.949082,90.800852,177.84801299999998,185.74606,103.936059,223.397222,166.921825,149.536045,168.80827200000002,203.72317199999998,172.941256,240.442752,512.671,292.495266,308.29839200000004,230.558792,412.658667,357.305934,184.0839,162.617346,265.601303
21027,0.51062,7.314532,2.381205,2.12677,0.17011,1.27587,0.0,0.255188,0.850543,0.51031,0.340312,1.190609,54.722561,0.085092,0.0,0.0,0.0,0.0,0.0,0.255252,0.0,0.0,0.0,1.701802
21028,1.567134,1.429912,2.676411,0.672871,0.504689,5.109779,2.102785,0.336439,1.842917,10.682465,0.59011,2.35519,1.682165,3.196487,0.252334,2.523346,10.009232,2.775795,7.401865,17.122118,6.169268,1.261625,3.953258,12.448837
21029,1.09505,0.969474,0.754095,7.75054,0.211036,1.765849,3.9649,0.923508,2.202855,5.297444,0.84082,2.798934,3.051035,3.363291,1.556327,6.221885,1.681741,3.671841,11.918638,14.059787,24.806195,1.681862,2.859218,5.336469
21030,1.345554,0.925037,1.405608,1.345581,10.680826,7.316635,6.475607,3.61592,2.437447,12.614924,1.093186,4.625248,3.53195,3.102071,0.588676,2.2706,5.711575,7.820766,4.372974,11.856296,11.128299,7.064211,2.943274,15.389776
21031,5.938911,0.763556,0.169634,0.084842,0.9332,0.678754,1.611884,2.460254,0.424216,0.678596,0.084843,0.593913,0.678609,1.526702,0.0,0.424188,0.084849,0.0,0.0,0.0,0.0,0.0,0.0,0.254554
21032,1.700648,0.255147,0.340108,0.765361,2.46647,1.530622,1.105483,1.870718,2.112943,1.275509,0.6803,3.826644,2.381209,0.425212,0.0,0.170106,0.082727,0.535641,0.0,0.0,0.0,0.0,0.935466,0.935582
21033,0.169636,0.0,0.0,0.0,0.0,0.0,0.0,0.847969,0.0,0.0,0.0,0.16953,0.678335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21034,0.0,0.0,0.0,0.0,0.169145,0.0,0.0,0.084576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829078,30.75575,8.543081,0.0,0.0
