CLAVE_PROGRAMA,CVE_MUNICIPIO,2019,2020,2021,2022,2023,2024,2025
S174,15068.0,150000.0,102800.0,21600.0,0.0,0.0,0.0,0.0
S174,15069.0,67200.0,65600.0,9600.0,0.0,0.0,0.0,0.0
S174,15070.0,1871200.0,1430400.0,268400.0,3600.0,0.0,0.0,0.0
S174,15071.0,140800.0,80000.0,14400.0,0.0,0.0,0.0,0.0
S174,15072.0,73600.0,54400.0,6400.0,0.0,0.0,0.0,0.0
S174,15073.0,316000.0,252000.0,62800.0,10800.0,0.0,0.0,0.0
S174,15074.0,201200.0,221200.0,34141200.0,18537600.0,14140800.0,0.0,0.0
S174,15075.0,280000.0,211200.0,12800.0,0.0,0.0,0.0,0.0
S174,15076.0,1198000.0,827200.0,182800.0,14400.0,0.0,0.0,0.0
S174,15077.0,107200.0,89600.0,14400.0,0.0,0.0,0.0,0.0
S174,15080.0,100800.0,56000.0,12800.0,0.0,0.0,0.0,0.0
S174,15081.0,2537600.0,1291200.0,257600.0,0.0,0.0,0.0,0.0
S174,15082.0,316400.0,310800.0,115600.0,15600.0,0.0,0.0,0.0
S174,15083.0,259200.0,231600.0,78000.0,14400.0,0.0,0.0,0.0
S174,15084.0,268800.0,152000.0,36800.0,0.0,0.0,0.0,0.0
S174,15085.0,214400.0,195200.0,7739200.0,3792000.0,3905600.0,0.0,0.0
S174,15086.0,0.0,0.0,1857600.0,899200.0,1384000.0,0.0,0.0
S174,15087.0,308800.0,224000.0,18684800.0,9312000.0,2841600.0,0.0,0.0
S174,15088.0,2186800.0,1726800.0,400400.0,7200.0,0.0,0.0,0.0
S174,15089.0,248000.0,211200.0,33600.0,0.0,0.0,0.0,0.0
S174,15090.0,1924800.0,1424400.0,282800.0,14400.0,0.0,0.0,0.0
S174,15091.0,560000.0,436800.0,116800.0,0.0,0.0,0.0,0.0
S174,15092.0,388800.0,326400.0,64000.0,0.0,0.0,0.0,0.0
S174,15093.0,191600.0,150800.0,30000.0,0.0,0.0,0.0,0.0
S174,15094.0,24000.0,14400.0,0.0,0.0,0.0,0.0,0.0
S174,15095.0,97600.0,83200.0,11200.0,0.0,0.0,0.0,0.0
S174,15096.0,705600.0,488000.0,102400.0,0.0,0.0,0.0,0.0
S174,15097.0,62400.0,52800.0,16000.0,0.0,0.0,0.0,0.0
S174,15099.0,2177200.0,944000.0,155200.0,1600.0,1600.0,0.0,0.0
S174,15100.0,147200.0,96000.0,36800.0,16000.0,0.0,0.0,0.0
S174,15101.0,1516800.0,1209600.0,216000.0,0.0,0.0,0.0,0.0
S174,15102.0,96000.0,57600.0,20800.0,0.0,1216000.0,0.0,0.0
S174,15103.0,932800.0,668000.0,140800.0,0.0,0.0,0.0,0.0
S174,15104.0,914000.0,727600.0,187200.0,28800.0,21600.0,0.0,0.0
S174,15106.0,9254000.0,6780800.0,1438800.0,79200.0,21600.0,0.0,0.0
S174,15107.0,394800.0,317200.0,68000.0,0.0,0.0,0.0,0.0
S174,15108.0,584000.0,494800.0,131600.0,0.0,0.0,0.0,0.0
S174,15109.0,2210400.0,1677600.0,356800.0,0.0,0.0,0.0,0.0
S174,15110.0,200000.0,158400.0,25600.0,0.0,0.0,0.0,0.0
S174,15111.0,0.0,0.0,4964800.0,2822400.0,2769600.0,0.0,0.0
S174,15112.0,233600.0,161600.0,24000.0,0.0,0.0,0.0,0.0
S174,15113.0,1387200.0,1240000.0,316800.0,14400.0,0.0,0.0,0.0
S174,15114.0,0.0,0.0,10334400.0,5508800.0,6763200.0,0.0,0.0
S174,15115.0,431200.0,309200.0,1521600.0,760000.0,214400.0,0.0,0.0
S174,15118.0,756000.0,535600.0,117200.0,7200.0,867200.0,0.0,0.0
S174,15119.0,270400.0,105600.0,28800.0,0.0,0.0,0.0,0.0
S174,15120.0,1247200.0,302400.0,62400.0,0.0,0.0,0.0,0.0
S174,15121.0,1968800.0,1480800.0,298000.0,3600.0,0.0,0.0,0.0
S174,15122.0,1521200.0,1061200.0,222800.0,0.0,0.0,0.0,0.0
S174,15123.0,111600.0,99600.0,46800.0,14400.0,7200.0,0.0,0.0
S174,15124.0,0.0,0.0,16184000.0,8667200.0,9064000.0,0.0,0.0
S174,15125.0,193200.0,142800.0,29200.0,14400.0,3600.0,0.0,0.0
S174,16001.0,50800.0,36000.0,0.0,0.0,0.0,0.0,0.0
S174,16003.0,192000.0,113600.0,33600.0,0.0,0.0,0.0,0.0
S174,16004.0,161600.0,112000.0,11200.0,0.0,0.0,0.0,0.0
S174,16006.0,571600.0,437600.0,125600.0,25200.0,7200.0,0.0,0.0
S174,16008.0,88800.0,70800.0,27600.0,14400.0,0.0,0.0,0.0
S174,16009.0,191600.0,190800.0,54800.0,10800.0,0.0,0.0,0.0
S174,16010.0,171200.0,158400.0,54400.0,0.0,0.0,0.0,0.0
S174,16012.0,284800.0,257600.0,60800.0,0.0,0.0,0.0,0.0
S174,16014.0,244800.0,176000.0,32000.0,0.0,0.0,0.0,0.0
S174,16015.0,97600.0,100800.0,20800.0,0.0,0.0,0.0,0.0
S174,16016.0,6400.0,8000.0,236800.0,120000.0,296000.0,0.0,0.0
S174,16017.0,182400.0,144000.0,25600.0,0.0,0.0,0.0,0.0
S174,16019.0,126400.0,132800.0,44800.0,0.0,0.0,0.0,0.0
S174,16020.0,207600.0,163600.0,38000.0,0.0,0.0,0.0,0.0
S174,16021.0,54400.0,33600.0,2260800.0,1288000.0,1172800.0,0.0,0.0
S174,16022.0,778400.0,669200.0,130000.0,7200.0,0.0,0.0,0.0
S174,16024.0,124800.0,121600.0,3198400.0,1702400.0,1430400.0,0.0,0.0
S174,16025.0,232000.0,252800.0,4488000.0,2136000.0,2091200.0,0.0,0.0
S174,16028.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0
S174,16029.0,4800.0,8000.0,0.0,0.0,0.0,0.0,0.0
S174,16032.0,62400.0,44800.0,2732800.0,1595200.0,993600.0,0.0,0.0
S174,16033.0,188400.0,198800.0,44800.0,0.0,0.0,0.0,0.0
S174,16034.0,615200.0,538400.0,149600.0,28800.0,10800.0,0.0,0.0
S174,16035.0,246400.0,203200.0,48000.0,0.0,0.0,0.0,0.0
S174,16036.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0
S174,16037.0,121600.0,96000.0,25600.0,0.0,0.0,0.0,0.0
S174,16038.0,295200.0,304800.0,96800.0,28800.0,7200.0,0.0,0.0
S174,16039.0,131200.0,84800.0,25600.0,0.0,0.0,0.0,0.0
S174,16040.0,352800.0,277200.0,32800.0,0.0,0.0,0.0,0.0
S174,16041.0,92400.0,102800.0,11200.0,0.0,0.0,0.0,0.0
S174,16043.0,710800.0,618400.0,133200.0,14400.0,7200.0,0.0,0.0
S174,16045.0,614000.0,575600.0,552400.0,232400.0,76000.0,0.0,0.0
S174,16047.0,136000.0,108800.0,12800.0,0.0,0.0,0.0,0.0
S174,16048.0,134000.0,114000.0,40400.0,0.0,0.0,0.0,0.0
S174,16050.0,736000.0,575600.0,151200.0,18000.0,14400.0,0.0,0.0
S174,16051.0,116800.0,100800.0,28800.0,0.0,0.0,0.0,0.0
S174,16052.0,411200.0,340800.0,38400.0,0.0,0.0,0.0,0.0
S174,16053.0,13030800.0,11447600.0,2962800.0,165600.0,634800.0,0.0,0.0
S174,16055.0,289600.0,224000.0,57600.0,0.0,0.0,0.0,0.0
S174,16056.0,0.0,0.0,4158400.0,2396800.0,1676800.0,0.0,0.0
S174,16058.0,868000.0,708400.0,178800.0,28800.0,316400.0,0.0,0.0
S174,16059.0,112000.0,57600.0,9600.0,0.0,0.0,0.0,0.0
S174,16060.0,215200.0,178000.0,51200.0,0.0,0.0,0.0,0.0
S174,16062.0,272400.0,264000.0,62400.0,0.0,0.0,0.0,0.0
S174,16064.0,187600.0,170000.0,53200.0,14400.0,14400.0,0.0,0.0
S174,16065.0,219200.0,216000.0,4291200.0,2254400.0,1534400.0,0.0,0.0
S174,16066.0,1827200.0,1523600.0,3760000.0,1932800.0,1248000.0,0.0,0.0
S174,16067.0,105600.0,100800.0,25600.0,0.0,0.0,0.0,0.0
S174,16068.0,289600.0,262400.0,68800.0,0.0,289600.0,0.0,0.0
S174,16069.0,1303200.0,1211200.0,338800.0,7200.0,0.0,0.0,0.0
S174,16071.0,576000.0,486400.0,105600.0,0.0,0.0,0.0,0.0
S174,16072.0,435200.0,366400.0,113600.0,3600.0,0.0,0.0,0.0
S174,16073.0,1292800.0,1144800.0,3767600.0,1872400.0,1203200.0,0.0,0.0
S174,16074.0,167600.0,136400.0,22800.0,0.0,0.0,0.0,0.0
S174,16075.0,4800.0,0.0,6096000.0,3398400.0,2857600.0,0.0,0.0
S174,16076.0,1483600.0,1308800.0,344800.0,50400.0,7200.0,0.0,0.0
S174,16077.0,120000.0,88000.0,27200.0,0.0,0.0,0.0,0.0
S174,16078.0,92400.0,88400.0,17600.0,0.0,0.0,0.0,0.0
S174,16079.0,189600.0,208800.0,60800.0,10800.0,300800.0,0.0,0.0
S174,16080.0,102400.0,96000.0,28800.0,0.0,0.0,0.0,0.0
S174,16082.0,712800.0,608800.0,167200.0,0.0,0.0,0.0,0.0
S174,16083.0,124400.0,122000.0,32400.0,0.0,0.0,0.0,0.0
S174,16084.0,425600.0,344000.0,5696000.0,2937600.0,2003200.0,0.0,0.0
S174,16085.0,504000.0,371600.0,69200.0,0.0,201600.0,0.0,0.0
S174,16086.0,164800.0,134400.0,19200.0,0.0,0.0,0.0,0.0
S174,16087.0,268400.0,284000.0,54400.0,14400.0,0.0,0.0,0.0
S174,16088.0,669600.0,590800.0,188800.0,43200.0,0.0,0.0,0.0
S174,16089.0,251200.0,188800.0,49600.0,0.0,0.0,0.0,0.0
S174,16090.0,121600.0,102400.0,27200.0,0.0,316800.0,0.0,0.0
S174,16091.0,115200.0,139200.0,44800.0,3200.0,260800.0,0.0,0.0
S174,16095.0,155200.0,156800.0,28800.0,0.0,0.0,0.0,0.0
S174,16096.0,9600.0,14400.0,3200.0,0.0,0.0,0.0,0.0
S174,16099.0,44800.0,22400.0,0.0,0.0,0.0,0.0,0.0
S174,16100.0,222800.0,243200.0,1991600.0,1120000.0,739200.0,0.0,0.0
S174,16102.0,3279600.0,2888000.0,12027600.0,6113200.0,3613600.0,0.0,0.0
S174,16103.0,92800.0,86400.0,17600.0,0.0,0.0,0.0,0.0
S174,16105.0,129600.0,100800.0,12800.0,0.0,0.0,0.0,0.0
S174,16106.0,273600.0,262400.0,52800.0,0.0,0.0,0.0,0.0
S174,16107.0,866400.0,693600.0,201200.0,0.0,315200.0,0.0,0.0
S174,16108.0,1153600.0,1030400.0,313600.0,82800.0,21600.0,0.0,0.0
S174,16110.0,284400.0,150800.0,42800.0,0.0,0.0,0.0,0.0
S174,16111.0,104000.0,35200.0,8000.0,0.0,315200.0,0.0,0.0
S174,16112.0,1277600.0,966400.0,4767600.0,2381600.0,838400.0,0.0,0.0
S174,16113.0,129600.0,49600.0,8000.0,0.0,0.0,0.0,0.0
S174,17001.0,214400.0,164800.0,17600.0,0.0,0.0,0.0,0.0
S174,17002.0,228800.0,94400.0,14400.0,0.0,0.0,0.0,0.0
S174,17003.0,250800.0,158400.0,49600.0,0.0,0.0,0.0,0.0
S174,17004.0,755600.0,612400.0,151600.0,0.0,0.0,0.0,0.0
S174,17005.0,153600.0,102400.0,20800.0,0.0,0.0,0.0,0.0
S174,17006.0,3139600.0,2322400.0,485600.0,21600.0,3600.0,0.0,0.0
S174,17007.0,6768800.0,5622400.0,1232000.0,79200.0,41200.0,0.0,0.0
S174,17008.0,1135600.0,929200.0,219600.0,0.0,0.0,0.0,0.0
S174,17009.0,30400.0,27200.0,9600.0,0.0,0.0,0.0,0.0
S174,17010.0,275200.0,168000.0,17600.0,0.0,6400.0,0.0,0.0
S174,17011.0,3058400.0,2527200.0,608400.0,3600.0,0.0,0.0,0.0
S174,17012.0,1100000.0,828000.0,169600.0,10800.0,0.0,0.0,0.0
S174,17013.0,409600.0,249600.0,41600.0,0.0,0.0,0.0,0.0
S174,17014.0,177200.0,152400.0,57600.0,0.0,0.0,0.0,0.0
S174,17015.0,404400.0,296400.0,56000.0,0.0,0.0,0.0,0.0
S174,17016.0,75200.0,44800.0,16000.0,0.0,0.0,0.0,0.0
S174,17017.0,857200.0,658000.0,134800.0,14400.0,3600.0,0.0,0.0
S174,17018.0,2297200.0,1813600.0,417600.0,3600.0,0.0,0.0,0.0
S174,17019.0,343200.0,255200.0,58400.0,0.0,0.0,0.0,0.0
S174,17020.0,516800.0,352000.0,48000.0,0.0,0.0,0.0,0.0
S174,17021.0,172400.0,145200.0,33600.0,0.0,0.0,0.0,0.0
S174,17022.0,151600.0,101200.0,14400.0,0.0,0.0,0.0,0.0
S174,17023.0,118000.0,94800.0,8000.0,0.0,0.0,0.0,0.0
S174,17024.0,902800.0,600400.0,78400.0,0.0,0.0,0.0,0.0
S174,17025.0,546800.0,418000.0,64800.0,0.0,0.0,0.0,0.0
S174,17026.0,204800.0,129600.0,19200.0,0.0,0.0,0.0,0.0
S174,17027.0,83200.0,40000.0,9600.0,0.0,0.0,0.0,0.0
S174,17028.0,1063600.0,744800.0,131600.0,14400.0,0.0,0.0,0.0
S174,17029.0,1320800.0,1045600.0,199600.0,0.0,0.0,0.0,0.0
S174,17030.0,450400.0,353600.0,54400.0,0.0,0.0,0.0,0.0
S174,17031.0,1014800.0,910800.0,174800.0,0.0,0.0,0.0,0.0
S174,17032.0,227200.0,209600.0,54400.0,0.0,0.0,0.0,0.0
S174,17033.0,35200.0,49600.0,17600.0,0.0,0.0,0.0,0.0
S174,17035.0,0.0,0.0,6400.0,0.0,0.0,0.0,0.0
S174,18001.0,634800.0,552400.0,195600.0,1671600.0,2019200.0,0.0,0.0
S174,18002.0,272000.0,248000.0,33600.0,0.0,0.0,0.0,0.0
S174,18003.0,113600.0,100800.0,30400.0,0.0,0.0,0.0,0.0
S174,18004.0,2055200.0,1371600.0,366400.0,1224000.0,3571200.0,0.0,0.0
S174,18005.0,169600.0,168000.0,1536000.0,857600.0,1568000.0,0.0,0.0
S174,18006.0,1212400.0,963200.0,233600.0,2452800.0,2316800.0,0.0,0.0
S174,18007.0,1298800.0,1030800.0,255200.0,0.0,0.0,0.0,0.0
S174,18008.0,2674000.0,2163200.0,574400.0,32000.0,32000.0,0.0,0.0
S174,18009.0,62400.0,43200.0,13419200.0,6926400.0,13747200.0,0.0,0.0
S174,18010.0,460800.0,384000.0,113600.0,0.0,902400.0,0.0,0.0
S174,18011.0,619200.0,545600.0,1822400.0,856000.0,1152000.0,0.0,0.0
S174,18012.0,812400.0,707600.0,196800.0,12800.0,12800.0,0.0,0.0
S174,18013.0,132800.0,105600.0,20800.0,0.0,0.0,0.0,0.0
S174,18014.0,430400.0,334400.0,60800.0,0.0,622400.0,0.0,0.0
S174,18015.0,1694400.0,1283200.0,355600.0,3718400.0,3936000.0,0.0,0.0
S174,18016.0,1022400.0,882800.0,252000.0,1936000.0,1920000.0,0.0,0.0
S174,18017.0,13769600.0,11868400.0,3095600.0,7862000.0,7172800.0,0.0,0.0
S174,18018.0,1068400.0,891200.0,196800.0,0.0,0.0,0.0,0.0
S174,18019.0,72000.0,40000.0,1721600.0,889600.0,1601600.0,0.0,0.0
S174,18020.0,988800.0,808000.0,192000.0,3731200.0,5228800.0,0.0,0.0
S174,19004.0,145600.0,65600.0,16000.0,0.0,0.0,0.0,0.0
S174,19005.0,232000.0,214400.0,67200.0,0.0,0.0,0.0,0.0
S174,19006.0,2012000.0,1772000.0,401600.0,0.0,0.0,0.0,0.0
S174,19009.0,246400.0,193600.0,46400.0,0.0,0.0,0.0,0.0
S174,19010.0,14400.0,16000.0,12800.0,0.0,0.0,0.0,0.0
S174,19011.0,4800.0,8000.0,3200.0,0.0,0.0,0.0,0.0
S174,19012.0,9600.0,9600.0,3200.0,0.0,0.0,0.0,0.0
S174,19014.0,163200.0,152000.0,30400.0,0.0,0.0,0.0,0.0
S174,19016.0,3200.0,8000.0,3200.0,0.0,0.0,0.0,0.0
S174,19017.0,81600.0,78400.0,19200.0,0.0,0.0,0.0,0.0
S174,19018.0,656800.0,456800.0,114000.0,3600.0,0.0,0.0,0.0
S174,19019.0,38400.0,27200.0,4800.0,0.0,0.0,0.0,0.0
S174,19021.0,1235600.0,1028000.0,200000.0,0.0,0.0,0.0,0.0
S174,19025.0,267200.0,220800.0,35200.0,0.0,0.0,0.0,0.0
S174,19026.0,2400400.0,2049200.0,457600.0,0.0,0.0,0.0,0.0
S174,19029.0,4800.0,6400.0,0.0,0.0,0.0,0.0,0.0
S174,19031.0,1029600.0,816800.0,121600.0,0.0,0.0,0.0,0.0
S174,19032.0,97600.0,104000.0,17600.0,0.0,0.0,0.0,0.0
S174,19033.0,492800.0,432000.0,97600.0,0.0,0.0,0.0,0.0
S174,19038.0,475200.0,446400.0,99200.0,0.0,0.0,0.0,0.0
S174,19039.0,2696000.0,2338000.0,513200.0,0.0,0.0,0.0,0.0
S174,19041.0,297600.0,235200.0,40000.0,0.0,0.0,0.0,0.0
S174,19044.0,121200.0,96400.0,10000.0,0.0,0.0,0.0,0.0
S174,19045.0,11200.0,11200.0,0.0,0.0,0.0,0.0,0.0
S174,19046.0,1515200.0,1293200.0,311200.0,10800.0,0.0,0.0,0.0
S174,19048.0,759600.0,658000.0,124800.0,0.0,0.0,0.0,0.0
S174,19049.0,941200.0,835600.0,200000.0,0.0,0.0,0.0,0.0
S174,20002.0,152000.0,88000.0,11200.0,0.0,0.0,0.0,0.0
S174,20005.0,240000.0,176000.0,40000.0,0.0,0.0,0.0,0.0
S174,20006.0,269200.0,215600.0,62800.0,3600.0,0.0,0.0,0.0
S174,20010.0,134000.0,130000.0,45200.0,14400.0,0.0,0.0,0.0
S174,20012.0,0.0,0.0,3480000.0,2000000.0,819200.0,0.0,0.0
S174,20013.0,121600.0,104000.0,12800.0,0.0,0.0,0.0,0.0
S174,20014.0,62400.0,27200.0,1600.0,0.0,0.0,0.0,0.0
S174,20020.0,4800.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20021.0,144000.0,97600.0,16000.0,0.0,0.0,0.0,0.0
S174,20023.0,290800.0,198400.0,22400.0,0.0,0.0,0.0,0.0
S174,20028.0,10800.0,18000.0,14400.0,0.0,0.0,0.0,0.0
S174,20030.0,366400.0,398400.0,73600.0,0.0,0.0,0.0,0.0
S174,20033.0,72000.0,64000.0,12800.0,0.0,0.0,0.0,0.0
S174,20039.0,623600.0,540000.0,139200.0,0.0,0.0,0.0,0.0
S174,20041.0,132800.0,67200.0,30400.0,0.0,0.0,0.0,0.0
S174,20042.0,28800.0,33600.0,3200.0,0.0,0.0,0.0,0.0
S174,20043.0,596800.0,617600.0,123200.0,0.0,0.0,0.0,0.0
S174,20044.0,121600.0,107200.0,14400.0,0.0,0.0,0.0,0.0
S174,20045.0,38400.0,38400.0,3200.0,0.0,0.0,0.0,0.0
S174,20052.0,14400.0,16000.0,4800.0,0.0,0.0,0.0,0.0
S174,20057.0,489600.0,368000.0,65600.0,0.0,0.0,0.0,0.0
S174,20059.0,172800.0,155200.0,2672000.0,1372800.0,516800.0,0.0,0.0
S174,20061.0,0.0,0.0,32000.0,25600.0,11200.0,0.0,0.0
S174,20063.0,35200.0,19200.0,6400.0,0.0,0.0,0.0,0.0
S174,20066.0,153200.0,126800.0,54800.0,0.0,0.0,0.0,0.0
S174,20067.0,4390400.0,3763600.0,933200.0,43200.0,0.0,0.0,0.0
S174,20068.0,532000.0,456800.0,137600.0,32400.0,14400.0,0.0,0.0
S174,20070.0,4800.0,8000.0,0.0,0.0,0.0,0.0,0.0
S174,20071.0,0.0,0.0,24000.0,12800.0,0.0,0.0,0.0
S174,20073.0,201600.0,203200.0,32000.0,0.0,0.0,0.0,0.0
S174,20074.0,0.0,0.0,129600.0,54400.0,24000.0,0.0,0.0
S174,20075.0,4800.0,8000.0,1600.0,0.0,0.0,0.0,0.0
S174,20077.0,48000.0,30400.0,4800.0,0.0,0.0,0.0,0.0
S174,20079.0,732000.0,632400.0,170000.0,14400.0,0.0,0.0,0.0
S174,20083.0,241600.0,190400.0,36800.0,0.0,0.0,0.0,0.0
S174,20084.0,190000.0,147600.0,48000.0,0.0,0.0,0.0,0.0
S174,20085.0,0.0,0.0,3260800.0,1641600.0,542400.0,0.0,0.0
S174,20087.0,140800.0,131200.0,22400.0,0.0,0.0,0.0,0.0
S174,20091.0,57600.0,49600.0,12800.0,0.0,0.0,0.0,0.0
S174,20095.0,0.0,0.0,988800.0,425600.0,89600.0,0.0,0.0
S174,20102.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0
S174,20103.0,190000.0,117200.0,30800.0,14400.0,3600.0,0.0,0.0
S174,20107.0,481600.0,325600.0,60800.0,7200.0,0.0,0.0,0.0
S174,20113.0,0.0,0.0,616000.0,364800.0,124800.0,0.0,0.0
S174,20115.0,153200.0,115200.0,9600.0,0.0,0.0,0.0,0.0
S174,20117.0,0.0,0.0,480000.0,300800.0,126400.0,0.0,0.0
S174,20124.0,14400.0,14400.0,1600.0,0.0,0.0,0.0,0.0
S174,20126.0,0.0,0.0,1633600.0,812800.0,294400.0,0.0,0.0
S174,20132.0,4800.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20135.0,8000.0,8000.0,3200.0,0.0,0.0,0.0,0.0
S174,20143.0,105600.0,105600.0,28800.0,0.0,0.0,0.0,0.0
S174,20145.0,62000.0,58000.0,5200.0,0.0,0.0,0.0,0.0
S174,20146.0,0.0,0.0,905600.0,478400.0,203200.0,0.0,0.0
S174,20148.0,0.0,0.0,539200.0,262400.0,126400.0,0.0,0.0
S174,20150.0,498800.0,338800.0,96000.0,28800.0,10800.0,0.0,0.0
S174,20153.0,0.0,0.0,73600.0,43200.0,12800.0,0.0,0.0
S174,20154.0,0.0,0.0,286400.0,112000.0,35200.0,0.0,0.0
S174,20157.0,339600.0,288800.0,59200.0,0.0,0.0,0.0,0.0
S174,20158.0,0.0,0.0,172800.0,97600.0,28800.0,0.0,0.0
S174,20159.0,0.0,0.0,132800.0,75200.0,14400.0,0.0,0.0
S174,20161.0,10800.0,18000.0,7200.0,0.0,0.0,0.0,0.0
S174,20167.0,0.0,0.0,88000.0,46400.0,24000.0,0.0,0.0
S174,20170.0,0.0,0.0,606400.0,299200.0,126400.0,0.0,0.0
S174,20174.0,137600.0,120000.0,12800.0,0.0,0.0,0.0,0.0
S174,20177.0,118400.0,86400.0,14400.0,0.0,0.0,0.0,0.0
S174,20178.0,68800.0,59200.0,24000.0,0.0,0.0,0.0,0.0
S174,20184.0,2376800.0,1964800.0,627600.0,111600.0,49600.0,0.0,0.0
S174,20190.0,38400.0,25600.0,3200.0,0.0,0.0,0.0,0.0
S174,20192.0,27200.0,17600.0,0.0,0.0,0.0,0.0,0.0
S174,20197.0,4800.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20198.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0
S174,20202.0,0.0,0.0,1321600.0,710400.0,262400.0,0.0,0.0
S174,20209.0,0.0,0.0,112000.0,54400.0,14400.0,0.0,0.0
S174,20211.0,0.0,0.0,446400.0,232000.0,70400.0,0.0,0.0
S174,20213.0,98800.0,66000.0,716000.0,345600.0,88000.0,0.0,0.0
S174,20225.0,9600.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20227.0,347200.0,262400.0,64000.0,0.0,0.0,0.0,0.0
S174,20229.0,0.0,0.0,3195200.0,1601600.0,737600.0,0.0,0.0
S174,20232.0,67200.0,56000.0,4800.0,0.0,0.0,0.0,0.0
S174,20236.0,0.0,0.0,137600.0,57600.0,8000.0,0.0,0.0
S174,20243.0,19200.0,20800.0,4800.0,0.0,0.0,0.0,0.0
S174,20244.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0
S174,20250.0,4800.0,1600.0,0.0,0.0,0.0,0.0,0.0
S174,20253.0,0.0,0.0,76800.0,41600.0,17600.0,0.0,0.0
S174,20254.0,0.0,0.0,128000.0,68800.0,25600.0,0.0,0.0
S174,20263.0,0.0,0.0,446400.0,260800.0,112000.0,0.0,0.0
S174,20266.0,0.0,0.0,376000.0,174400.0,41600.0,0.0,0.0
S174,20272.0,0.0,0.0,1521600.0,611200.0,144000.0,0.0,0.0
S174,20277.0,0.0,0.0,268800.0,156800.0,68800.0,0.0,0.0
S174,20278.0,180400.0,205200.0,62000.0,0.0,0.0,0.0,0.0
S174,20279.0,0.0,0.0,611200.0,280000.0,112000.0,0.0,0.0
S174,20291.0,0.0,0.0,48000.0,14400.0,6400.0,0.0,0.0
S174,20293.0,283200.0,224000.0,51200.0,0.0,0.0,0.0,0.0
S174,20294.0,154400.0,126800.0,28800.0,0.0,0.0,0.0,0.0
S174,20295.0,167200.0,172000.0,46800.0,14400.0,10800.0,0.0,0.0
S174,20298.0,24000.0,11200.0,1600.0,0.0,0.0,0.0,0.0
S174,20305.0,4800.0,8000.0,1600.0,0.0,0.0,0.0,0.0
S174,20306.0,0.0,0.0,499200.0,249600.0,46400.0,0.0,0.0
S174,20308.0,4800.0,8000.0,0.0,0.0,0.0,0.0,0.0
S174,20310.0,59200.0,51200.0,14400.0,0.0,0.0,0.0,0.0
S174,20314.0,0.0,0.0,9600.0,6400.0,0.0,0.0,0.0
S174,20315.0,4800.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20318.0,466000.0,394000.0,1612800.0,720000.0,240000.0,0.0,0.0
S174,20319.0,4800.0,8000.0,176000.0,94400.0,20800.0,0.0,0.0
S174,20324.0,129600.0,94400.0,1635200.0,771200.0,230400.0,0.0,0.0
S174,20334.0,0.0,0.0,2384000.0,1113600.0,321600.0,0.0,0.0
S174,20338.0,270400.0,180800.0,16000.0,0.0,0.0,0.0,0.0
S174,20342.0,38400.0,16000.0,1600.0,0.0,0.0,0.0,0.0
S174,20344.0,123200.0,124800.0,371200.0,214400.0,96000.0,0.0,0.0
S174,20347.0,0.0,0.0,376000.0,185600.0,73600.0,0.0,0.0
S174,20350.0,256000.0,177600.0,36800.0,0.0,0.0,0.0,0.0
S174,20356.0,9600.0,3200.0,0.0,0.0,0.0,0.0,0.0
S174,20358.0,4800.0,1600.0,0.0,0.0,0.0,0.0,0.0
S174,20361.0,0.0,0.0,168000.0,84800.0,32000.0,0.0,0.0
S174,20362.0,0.0,0.0,166400.0,88000.0,27200.0,0.0,0.0
S174,20364.0,4800.0,3200.0,2540800.0,1102400.0,224000.0,0.0,0.0
S174,20366.0,0.0,0.0,385600.0,227200.0,76800.0,0.0,0.0
S174,20368.0,4800.0,8000.0,0.0,0.0,0.0,0.0,0.0
S174,20375.0,116800.0,97600.0,25600.0,0.0,0.0,0.0,0.0
S174,20384.0,0.0,0.0,1316800.0,697600.0,329600.0,0.0,0.0
S174,20385.0,1518800.0,1255600.0,340400.0,43200.0,14400.0,0.0,0.0
S174,20386.0,0.0,0.0,5417600.0,2764800.0,993600.0,0.0,0.0
S174,20387.0,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0
S174,20390.0,1098800.0,963200.0,246000.0,14400.0,14400.0,0.0,0.0
S174,20391.0,0.0,0.0,409600.0,216000.0,43200.0,0.0,0.0
S174,20393.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0
S174,20397.0,311600.0,216000.0,27200.0,0.0,0.0,0.0,0.0
S174,20399.0,693600.0,582000.0,153600.0,14400.0,0.0,0.0,0.0
S174,20401.0,27200.0,24000.0,1070400.0,497600.0,153600.0,0.0,0.0
S174,20403.0,97600.0,72000.0,17600.0,0.0,0.0,0.0,0.0
S174,20409.0,122800.0,89600.0,28800.0,0.0,0.0,0.0,0.0
S174,20413.0,598000.0,525600.0,1678800.0,817600.0,331200.0,0.0,0.0
